index,x point,y point
9599,811.038491,431.9729557
9600,814.0874481,436.1773938
9601,823.7996136,444.2139263
9602,826.1582876,446.1314642
9603,814.8476597,438.9469778
9604,818.5659636,436.129386
9605,827.9866361,444.3016941
9606,831.2227303,446.6091065
9607,833.6458809,457.0721954
9608,835.3183438,456.839762
9609,842.129999,459.7183836
9610,827.6094772,443.5492103
9611,823.3347876,448.4846805
9612,828.602661,451.3117308
9613,842.2255585,456.6959752
9614,827.6602444,460.2999045
9615,825.1381877,449.1791665
9616,841.785412,444.5368355
9617,846.9246629,457.5261737
9618,855.9451654,480.144774
9619,847.4655719,453.5813552
9620,855.7496157,487.5751439
9621,875.3019238,470.2876579
9622,852.1070853,465.8833271
9623,865.3038068,462.7399776
9624,878.5612464,451.9749753
9625,865.0086181,456.1497943
9626,857.0859722,473.6640164
9627,879.6350221,476.3250945
9628,865.0534778,488.5514998
9629,852.7497952,462.0449391
9630,857.1400302,509.3070158
9631,837.1967452,506.2181816
9632,816.4757968,436.3921979
9633,816.2705639,434.2681722
9634,804.2300128,427.8104166
9635,810.0257248,432.6963429
9636,805.0135795,426.8884073
9637,809.386469,433.1885283
9638,798.3854887,423.9668234
9639,801.3304316,424.9517201
9640,798.6440862,419.520946
9641,807.6867764,426.6971308
9642,802.8351008,421.3841247
9643,785.8761334,425.4416764
9644,798.8192814,431.8173331
9645,779.8771606,405.3227604
9646,805.7832639,403.6384702
9647,786.3280732,421.561111
9648,774.6489354,419.7471734
9649,802.0207746,410.9684733
9650,776.2505825,423.3676028
9651,785.6752357,411.8576891
9652,782.3681326,428.8405544
9653,759.6099403,417.395695
9654,791.5206415,422.6972657
9655,793.6483791,402.4330139
9656,796.3108021,401.3231543
9657,794.938363,387.7964236
9658,787.7866442,425.2979395
9659,747.2601869,377.6581938
9660,764.2013103,375.9606978
9661,783.0585311,387.5704254
9662,739.9228784,411.8370728
9663,794.075868,407.0380498
9664,815.1809764,435.819205
9665,815.1600703,435.800548
9666,820.0155509,440.1336746
9667,815.6541872,436.2415077
9668,814.8348166,435.5102852
9669,819.3444793,439.534797
9670,816.2096334,436.7371988
9671,812.4994003,433.4261136
9672,813.3063526,434.1462538
9673,820.5099137,440.5748537
9674,820.5667779,440.6256004
9675,812.6617729,433.5710182
9676,812.6667049,433.5754195
9677,814.0588987,434.8178408
9678,812.1877034,433.1479492
9679,817.1236254,437.5528633
9680,827.6723408,457.2323658
9681,834.8392169,464.044969
9682,812.1689826,433.1312424
9683,842.6235463,464.8042978
9684,836.4679954,457.4154034
9685,822.644859,453.3904232
9686,836.9423033,460.2834681
9687,839.6986697,448.6741425
9688,836.9860304,450.4454278
9689,837.6350568,463.3987362
9690,845.2042357,455.4277507
9691,836.3060707,455.5536757
9692,842.8459569,452.532928
9693,835.9053893,452.234525
9694,839.2487877,445.8765859
9695,824.9945611,447.8020002
9696,818.0370137,438.367989
9697,820.646219,440.6964952
9698,815.9965445,436.5470341
9699,816.2254414,436.7513062
9700,811.2493996,432.3105884
9701,811.9500598,432.9358713
9702,818.1187556,438.4409371
9703,819.902827,440.0330776
9704,814.3158072,435.047111
9705,812.209222,433.1671528
9706,811.9964717,432.9772903
9707,818.312433,438.6137786
9708,815.2727956,435.9011463
9709,799.8674277,416.2415589
9710,818.8270762,439.0730564
9711,804.4847679,424.8434164
9712,784.5307126,415.7568822
9713,799.6608626,412.8762697
9714,796.8369465,422.3215466
9715,789.7388791,419.6820126
9716,804.0703222,421.4118438
9717,790.8094942,425.9720434
9718,798.6401951,421.262061
9719,789.0873693,409.4127203
9720,797.3554888,419.7269157
9721,794.3067418,422.5380343
9722,782.0045793,409.1383892
9723,795.0707219,412.5718014
9724,792.535414,411.3241298
9725,798.9349888,415.6601014
9726,789.8931296,420.1144317
9727,796.8068702,423.7512652
9728,815.8084886,448.0285329
9729,814.8464302,445.4087517
9730,818.779561,456.1190609
9731,814.3916712,444.1703973
9732,817.1960521,451.8070075
9733,820.0289477,459.521266
9734,815.3962925,446.9060818
9735,814.9216807,445.6136664
9736,816.2815178,449.3166389
9737,818.1224801,454.3297637
9738,820.1803647,459.9335894
9739,814.8982119,445.5497584
9740,814.87581,445.4887559
9741,815.9499092,448.4136355
9742,816.1902357,449.0680686
9743,816.4565152,449.7931744
9744,817.4750787,452.5668248
9745,815.4716228,447.1112137
9746,814.9864275,445.7899783
9747,819.4346897,457.9030419
9748,818.118188,454.3180757
9749,819.4848397,458.0396053
9750,819.5574038,458.2372047
9751,818.5658985,455.5372365
9752,815.6333411,447.5515887
9753,819.8012359,458.9011837
9754,819.1319075,457.0785357
9755,818.5056793,455.3732534
9756,819.9813096,459.3915424
9757,816.7173839,450.5035459
9758,817.0776198,451.4845044
9759,816.6053882,450.1985704
9760,817.3912694,452.0288725
9761,820.7154259,461.883427
9762,822.3579126,469.4359167
9763,825.4939,474.9778888
9764,827.3076525,480.453036
9765,826.8139124,478.3050116
9766,826.8121187,481.6292839
9767,826.0255247,482.8512716
9768,825.6174941,477.8470031
9769,833.2622132,490.5917756
9770,829.3491671,479.7912811
9771,824.9578342,476.3883156
9772,823.7586023,466.2209934
9773,824.2163469,469.30188
9774,818.3261833,456.7579762
9775,820.1709883,459.9080567
9776,812.4108106,438.122104
9777,813.2406669,439.4231869
9778,809.9369989,430.8203118
9779,812.9572524,433.0428566
9780,804.8280701,427.2256062
9781,805.9468854,419.4738288
9782,805.6552205,415.7068764
9783,808.3451709,421.5725073
9784,806.2992152,428.7103027
9785,808.0477722,429.0810872
9786,808.1031474,429.3603979
9787,807.694222,426.5944126
9788,812.5642116,437.2504951
9789,812.1518524,438.5471156
9790,817.1645885,450.6182645
9791,815.7262516,447.8045936
9792,805.6886537,412.7695816
9793,834.8522431,500.7706029
9794,800.7452314,398.1056109
9795,827.4034814,477.7561514
9796,804.1034544,418.0365559
9797,832.4877557,494.3819362
9798,798.3259109,403.3249569
9799,829.1716266,470.8078855
9800,809.6802014,414.4526207
9801,826.2200027,475.5650402
9802,804.2131065,425.1216976
9803,836.3579194,506.4347581
9804,802.8649389,416.1674432
9805,825.5640764,504.259194
9806,806.2108173,424.5233892
9807,825.854281,490.2080882
9808,808.7321667,425.8603674
9809,828.543946,484.9585648
9810,799.5975496,409.8920162
9811,824.2981328,497.0174214
9812,807.8880851,431.3706888
9813,833.1025591,480.1133586
9814,803.4610387,428.4083114
9815,830.9136885,471.2916367
9816,799.093567,423.3635669
9817,829.4328002,470.5152381
9818,803.992132,430.3245738
9819,823.1353604,491.628232
9820,805.4833994,418.5559859
9821,828.0647009,498.8033651
9822,805.6704063,422.057087
9823,829.4491697,475.5368464
9824,814.5313637,444.7302662
9825,815.6964872,448.7014597
9826,815.6755905,447.7319705
9827,814.7383192,445.1699193
9828,814.8388479,445.2070461
9829,814.686044,444.8031837
9830,815.1286154,447.1392703
9831,815.8026722,446.5584041
9832,815.5796491,448.7363996
9833,814.6612124,444.9408798
9834,815.5310747,449.326102
9835,815.8956814,446.4561763
9836,815.1345415,446.0204027
9837,815.1958432,447.2625537
9838,814.880006,446.3599405
9839,815.1613514,447.1117669
9840,814.5682764,444.7075102
9841,815.4944711,448.9671243
9842,816.616139,448.5200367
9843,815.2085901,445.8466773
9844,815.8582071,446.2541203
9845,815.8091435,448.9152011
9846,815.2119983,446.2578693
9847,814.9013124,445.1837359
9848,815.2618913,445.7231132
9849,816.5553708,447.3632599
9850,815.5589486,446.7577908
9851,814.6212631,444.9844139
9852,815.8291482,448.0918803
9853,814.5130694,444.618929
9854,814.5704433,444.757838
9855,815.9817153,447.8884129
9856,819.5875262,460.1649733
9857,819.7269463,454.7095247
9858,819.6472083,451.0870739
9859,818.2419882,454.0441916
9860,824.3118591,468.1606417
9861,822.3191715,457.8873741
9862,823.3904342,472.2560673
9863,828.1594306,487.0875466
9864,821.9271493,474.682418
9865,826.7991767,497.8493886
9866,821.9736048,478.0906192
9867,826.2221828,486.4265387
9868,824.3906526,476.0394736
9869,825.2089939,486.9269985
9870,835.2624387,465.9415697
9871,835.6230717,519.2947432
9872,839.494038,477.2646545
9873,833.7768814,497.7548597
9874,830.2357258,490.4686931
9875,836.0710575,499.7230208
9876,841.6560871,510.4516295
9877,836.7288225,540.8576482
9878,827.4816855,523.0980122
9879,850.6601867,500.7711302
9880,840.9931386,544.8048475
9881,847.344793,525.0515419
9882,840.365107,479.9793712
9883,830.5349875,482.1702831
9884,851.1429853,492.4018379
9885,841.3603806,480.5789425
9886,831.6548317,496.7038253
9887,837.4466771,547.4052901
9888,814.8468466,447.0371063
9889,813.601943,442.358299
9890,814.9305273,448.6808363
9891,812.3156114,436.9098119
9892,811.2452004,446.9932213
9893,813.1085772,443.8960879
9894,812.6565163,438.7267165
9895,804.9676867,426.7120888
9896,808.9913307,420.3620152
9897,816.5584958,422.9483033
9898,808.1940581,419.1536365
9899,808.4684769,407.4125135
9900,810.6424548,431.0062903
9901,799.7314635,427.2580035
9902,808.3443143,442.3738428
9903,794.7016809,418.6459196
9904,808.484087,433.2044593
9905,812.0601352,418.520633
9906,792.4566368,412.6063031
9907,800.2697531,416.1705323
9908,791.6391132,408.6299423
9909,807.5353985,405.595572
9910,787.1383019,406.2433829
9911,798.2763804,376.2470553
9912,784.330419,429.0125227
9913,789.865896,419.9289411
9914,811.0898749,412.3192172
9915,801.3904272,415.2710358
9916,783.1236093,387.6904343
9917,799.1486548,344.653756
9918,773.4208214,341.0347302
9919,800.7362646,374.9095056
9920,819.7879867,458.8651049
9921,816.4100697,449.6666986
9922,814.6542799,444.885507
9923,815.6086586,447.4843759
9924,817.9564191,453.8775629
9925,815.5922873,447.4397954
9926,814.9157012,445.5973834
9927,818.354352,454.9611742
9928,817.8353854,453.547976
9929,816.8941713,450.9849558
9930,819.1501328,457.1281647
9931,816.2800395,449.3126134
9932,818.341296,454.9256212
9933,818.798978,456.1719351
9934,826.9278719,495.9083663
9935,830.2866029,487.81738
9936,828.0740158,479.2039832
9937,831.2549933,479.34003
9938,828.5756713,467.8900079
9939,827.8819048,477.6435805
9940,835.533877,502.4233755
9941,833.9484922,503.5838455
9942,821.6769202,476.5597474
9943,830.9780067,474.5927635
9944,828.7281243,466.9755397
9945,826.1556861,488.5208079
9946,829.6314295,496.1608531
9947,835.7583569,480.4174406
9948,831.2301244,465.2772216
9949,826.3053316,499.0669873
9950,830.9095495,466.6693811
9951,824.0622099,472.0106073
9952,819.417127,457.8552167
9953,818.7063593,455.9197253
9954,814.5816328,444.6876817
9955,816.6625351,450.3541872
9956,818.2167242,454.5863998
9957,818.7434688,456.020778
9958,815.1232157,446.1624662
9959,818.9150898,456.4881192
9960,817.7776407,453.3907316
9961,816.3636178,449.5402055
9962,814.8912888,445.530906
9963,814.4962432,444.4551573
9964,818.1067136,454.2868298
9965,815.6951136,447.7198016
9966,802.0929571,423.9539419
9967,819.8974782,459.1632612
9968,806.3438985,411.4380739
9969,799.6874084,408.6371286
9970,800.6867429,431.0444018
9971,811.5242637,418.345193
9972,802.8498804,414.1220324
9973,806.6920763,412.790904
9974,805.8589429,422.866692
9975,809.1977448,421.8097653
9976,805.5570317,412.9294238
9977,807.4914875,425.0519099
9978,809.2503731,419.2422361
9979,804.0161628,421.8371078
9980,812.4362678,422.9597808
9981,802.203319,430.2006396
9982,808.0623998,427.83284
9983,804.0823975,417.9129182
9984,832.062772,431.2738358
9985,831.4878493,429.793521
9986,832.8395652,433.2739283
9987,832.6075398,432.6765076
9988,831.6092817,430.106186
9989,830.8968449,428.271799
9990,832.5502688,432.5290459
9991,832.1802414,431.5762969
9992,830.5220818,427.3068563
9993,832.1677483,431.5441296
9994,831.819915,430.6485261
9995,833.0079548,433.7074989
9996,831.3123358,429.3416076
9997,830.5594374,427.4030399
9998,833.0557753,433.8306274
9999,831.148508,428.9197828
10000,832.871163,433.3552864
10001,830.7734355,427.9540437
10002,831.4876372,429.792975
10003,831.7766209,430.537052
10004,830.7750148,427.9581098
10005,832.8323695,433.2554006
10006,832.3764452,432.0814836
10007,832.4000924,432.1423707
10008,830.909875,428.3053488
10009,833.1082387,433.9657105
10010,832.6533679,432.7945063
10011,831.2849834,429.2711804
10012,830.5808031,427.4580523
10013,830.6410895,427.6132783
10014,830.5742808,427.4412588
10015,830.8933766,428.2628688
10016,831.9086985,430.8150203
10017,833.8869833,437.5788826
10018,836.4510883,441.3944131
10019,834.5566793,434.9528323
10020,836.5236588,441.8371324
10021,836.8364586,442.1969824
10022,836.4898539,440.4322496
10023,838.2468844,445.2770966
10024,836.4019142,437.97644
10025,836.1143065,438.6631204
10026,835.0598176,437.9246938
10027,835.9730459,444.885292
10028,834.3222055,435.831421
10029,832.5314045,433.284438
10030,832.9488467,432.8322985
10031,832.246936,431.7480227
10032,830.2561398,426.0039645
10033,830.6538803,428.2049663
10034,829.2826894,423.32279
10035,827.5135953,422.45003
10036,828.9980165,422.0119908
10037,825.6507387,412.2095048
10038,824.7352527,415.882288
10039,827.4353814,417.3654487
10040,828.3409165,420.6370274
10041,827.2894857,422.2735568
10042,826.6149838,421.7034701
10043,826.901463,419.1429465
10044,830.5460227,427.2395075
10045,829.2103014,424.6386504
10046,830.1719272,426.4296707
10047,832.5626758,432.5609914
10048,825.0123636,413.9965749
10049,837.5726957,445.3828497
10050,824.7741985,418.5983214
10051,836.6307184,446.8594773
10052,827.6145514,423.9150495
10053,838.600761,451.0996644
10054,827.9562765,421.6271636
10055,836.5712541,449.3788936
10056,823.237129,416.8954675
10057,836.7808636,441.2742612
10058,826.4315008,422.0409088
10059,834.7816835,443.3565136
10060,825.4499721,417.1840577
10061,838.4868265,437.4253384
10062,827.462205,422.3614615
10063,836.3116002,449.6000059
10064,824.4762269,412.6718301
10065,838.4918289,438.0587207
10066,824.7817007,411.9467405
10067,836.0028353,450.6808196
10068,827.6888225,411.8908657
10069,840.8359664,443.7099153
10070,828.5019789,419.0917034
10071,833.7541599,440.1742984
10072,826.3760739,412.0571019
10073,838.8251553,436.3906237
10074,824.6539764,424.1057783
10075,838.2485655,451.9725578
10076,825.6896627,425.3930262
10077,838.1961057,447.0282782
10078,825.2545331,417.2083061
10079,839.0909543,442.3901104
10080,830.8189752,428.1219983
10081,830.5917647,427.4065631
10082,830.7521875,428.0817088
10083,830.6886308,427.6780523
10084,830.5739644,427.5015231
10085,831.4155232,428.8439368
10086,830.7008744,427.6085197
10087,830.8061006,428.637821
10088,830.8524085,427.8428124
10089,830.7221913,427.7045222
10090,830.533079,427.3293281
10091,830.9426562,428.0808017
10092,831.1190057,428.9729877
10093,830.668463,427.6441954
10094,831.1157816,429.2014414
10095,830.5073506,427.2689462
10096,830.8026753,427.8794929
10097,830.8529053,427.8991587
10098,830.8616454,428.195866
10099,830.9140413,429.0269971
10100,830.6719336,427.6080727
10101,830.6284178,427.8782633
10102,830.5139238,427.2820681
10103,831.1387331,429.2451559
10104,830.7858457,428.2158469
10105,830.5925118,427.4162024
10106,830.9789467,428.0934238
10107,830.5301705,427.3298741
10108,830.9204891,428.2610328
10109,831.1279531,428.2717727
10110,831.0511955,428.9223873
10111,830.8376318,428.0980741
10112,832.2108404,431.1947873
10113,833.4058427,433.073248
10114,834.7301576,438.666742
10115,834.2562573,436.3705359
10116,832.8323717,432.0372216
10117,835.1733258,440.0822109
10118,836.9546112,441.7478818
10119,833.1744545,436.1750626
10120,836.3304787,432.4648458
10121,835.5616702,443.0635072
10122,834.6069621,446.1643684
10123,835.6501119,444.5952321
10124,837.2921738,443.1238827
10125,835.7475142,439.8886201
10126,836.7023611,441.7564908
10127,842.6564988,460.1838898
10128,839.9171134,437.4558347
10129,839.1684001,439.7691551
10130,838.616642,459.6880109
10131,841.7292323,451.8501225
10132,838.3953688,449.784573
10133,846.2076008,447.3917878
10134,845.6895376,467.0475701
10135,838.7246278,448.5863923
10136,839.1236524,460.6703785
10137,846.1757707,445.6403692
10138,839.4166321,443.241057
10139,839.7328674,477.5787821
10140,847.406479,456.5727163
10141,839.3750516,469.9541525
10142,837.4847437,452.1639832
10143,847.4397868,447.3428826
10144,830.4375247,426.9254106
10145,829.7436251,427.2172972
10146,830.2552247,428.4922967
10147,829.408791,424.7199835
10148,831.4212942,425.9809784
10149,827.8204231,426.6848128
10150,827.0520852,425.491045
10151,830.9578343,420.0226549
10152,826.7041526,420.5603641
10153,828.5721258,427.0763079
10154,826.843155,417.3304409
10155,829.0335928,419.2085227
10156,825.5548319,414.3647234
10157,829.3473788,410.4846712
10158,822.7066596,411.3941841
10159,823.4990605,407.1817006
10160,820.4391222,412.5984822
10161,826.7207263,409.0985761
10162,826.8609092,416.1631982
10163,829.0190416,407.3403425
10164,823.8945915,404.1272595
10165,822.9260584,411.4763655
10166,822.6643339,391.1739316
10167,827.3418438,399.6992034
10168,825.7568909,403.1587537
10169,825.7637274,420.0270622
10170,824.8105105,405.4801448
10171,819.2984659,393.9833823
10172,815.7924673,418.139269
10173,827.1744731,413.3828632
10174,822.4037112,392.6838413
10175,821.3863575,379.7206815
10176,831.2208622,429.1060809
10177,832.9269668,433.4989705
10178,832.6170093,432.7008898
10179,831.6897542,430.3133871
10180,832.5105402,432.4267524
10181,833.079207,433.8909594
10182,832.1825822,431.582324
10183,832.6898293,432.8883873
10184,831.3221145,429.3667859
10185,832.2501298,431.756246
10186,830.6492805,427.6343686
10187,840.2783498,448.4414689
10188,831.5114851,429.8543786
10189,834.1985063,438.3860094
10190,833.1320952,434.0271365
10191,836.9455746,439.9001884
10192,830.9390303,428.3804181
10193,836.1140854,436.5444503
10194,837.8034586,447.0591688
10195,836.4339532,449.9896317
10196,839.414103,449.0448842
10197,834.6262738,440.2121124
10198,839.2045862,443.7413746
10199,837.3868409,449.1124269
10200,837.2917762,444.4378372
10201,835.6102041,438.8694663
10202,836.0544852,439.8044393
10203,836.7595952,441.6235546
10204,838.6071917,440.2725254
10205,836.9123582,452.3115103
10206,839.1786992,440.898865
10207,839.9526559,446.443843
10208,831.9536676,430.992913
10209,832.832467,433.2556517
10210,831.2692412,429.2306474
10211,830.5155595,427.2900628
10212,831.980156,431.0611156
10213,831.1417315,428.9023346
10214,832.9072372,433.4481705
10215,831.5603745,429.9802593
10216,832.1072635,431.3883928
10217,830.8997962,428.279398
10218,833.0661027,433.8572184
10219,831.60032,430.0831113
10220,832.4580007,432.2914733
10221,833.0522234,433.821482
10222,830.662239,427.667734
10223,827.6355874,416.5043884
10224,828.1457092,411.7183353
10225,827.5185458,416.7360257
10226,827.7681195,407.1801118
10227,826.4000529,415.6116762
10228,823.2977843,413.9111313
10229,828.1386456,411.4567415
10230,825.6835463,410.9884783
10231,827.5356498,422.1075329
10232,822.8712491,418.585849
10233,827.7914861,415.7010576
10234,824.4423101,412.1379581
10235,829.43981,416.5615435
10236,826.9335137,409.1828825
10237,826.1487046,417.405159
10238,826.1367873,417.9526786
10239,828.6375056,422.7287443
10240,826.828201,421.7329417
10241,831.2476298,427.4985059
10242,829.2919885,424.9471863
10243,831.4215583,427.7254121
10244,831.0026255,427.1788745
10245,826.6214983,421.4632785
10246,829.5065168,425.2270587
10247,828.9890636,424.551992
10248,828.6962106,424.1699375
10249,826.2885954,421.028975
10250,828.8106074,424.3191789
10251,826.0759543,420.7515646
10252,825.6831895,420.2391656
10253,825.3079137,419.7495828
10254,831.5072091,427.8371517
10255,828.1157084,423.4126173
10256,829.830751,425.650053
10257,828.8259881,424.3392445
10258,830.2672968,426.2195684
10259,830.922054,427.0737614
10260,825.3054635,419.7463862
10261,827.4440502,422.5363755
10262,830.4262116,426.4268879
10263,825.5304951,420.0399613
10264,829.9570851,425.8148678
10265,828.9801353,424.5403442
10266,831.6064291,427.9665936
10267,826.8574375,421.7710835
10268,825.5619282,420.0809687
10269,831.3865934,427.6797971
10270,829.9072982,425.7499161
10271,830.837829,426.9638818
10272,833.5295972,431.1459999
10273,835.8516076,432.7073193
10274,839.6439133,438.5116385
10275,839.7544118,436.1636259
10276,843.3267616,439.5269427
10277,840.7730021,435.1719837
10278,837.704851,435.8539695
10279,843.2290863,443.8836128
10280,839.1563408,445.1323319
10281,839.2250717,440.5884213
10282,842.8056717,437.5022289
10283,837.1904108,433.3212415
10284,839.7761823,435.889069
10285,837.7306243,434.347983
10286,829.5488389,425.4195302
10287,825.0041606,419.353308
10288,827.0073382,422.4514342
10289,824.3113951,416.3276731
10290,818.8452738,415.3598026
10291,821.9960089,413.1313425
10292,815.6800339,413.9382042
10293,819.5572834,407.9567852
10294,820.3100048,406.4858387
10295,811.1453017,403.0874802
10296,809.0712687,401.9274178
10297,810.057407,401.3294784
10298,815.0880096,404.88005
10299,816.4289129,408.2299795
10300,820.8201415,413.436078
10301,824.4640744,420.1486969
10302,827.1712317,422.4087348
10303,829.303325,424.9619758
10304,807.7630574,404.352092
10305,844.2628446,445.6501539
10306,816.0643401,416.2438198
10307,844.1058042,430.7802102
10308,810.4898677,411.001974
10309,844.1447826,432.6354401
10310,811.7683336,405.4396052
10311,848.5768437,435.3150988
10312,817.6843362,402.5938151
10313,845.7553588,436.335611
10314,812.034916,402.993032
10315,843.9274362,439.6461589
10316,819.0565874,406.1618305
10317,837.7065007,436.6845536
10318,812.4113103,407.2538613
10319,848.0937523,442.0884953
10320,809.8212432,406.1458643
10321,834.5248127,436.7496095
10322,821.4044441,401.1856584
10323,839.0970163,445.2491774
10324,813.5029385,408.5521547
10325,847.2872148,447.78463
10326,808.8964552,395.8078816
10327,847.9375241,443.1974966
10328,806.8109115,401.9021153
10329,836.2217361,440.006354
10330,818.4337049,415.6326662
10331,844.6984396,440.0020586
10332,812.8347869,401.8359663
10333,846.5361127,446.1084217
10334,813.7553072,412.2496844
10335,836.2225337,440.5404173
10336,825.5128492,419.9939203
10337,826.9046427,421.1181135
10338,825.8367322,420.3672999
10339,824.8154645,419.1083073
10340,825.7552818,421.5422352
10341,825.4068865,419.7204564
10342,826.0153724,420.090227
10343,826.0647163,421.3714136
10344,825.8781263,420.3258265
10345,826.287033,421.5365481
10346,825.9626203,420.5564753
10347,825.5587047,420.2727376
10348,824.8221568,419.1270238
10349,825.2701071,419.8184094
10350,825.2069711,419.5348193
10351,825.6242273,420.2239159
10352,825.3313386,419.6888179
10353,825.7246958,420.5754561
10354,824.8007883,419.0873601
10355,825.2733816,419.7154938
10356,825.5942109,419.8731341
10357,825.0212696,419.4071548
10358,825.5132714,420.0175069
10359,825.2781663,419.8887663
10360,825.8681514,419.9604881
10361,825.1555484,419.6510712
10362,825.8950517,421.3165775
10363,825.0734955,419.6714408
10364,825.0022996,419.2566865
10365,826.4009649,422.0739565
10366,827.2201097,421.3818949
10367,825.6663165,420.2054225
10368,829.0703951,425.346104
10369,833.1351429,428.5867185
10370,830.3373861,426.0243913
10371,832.7567704,434.0312673
10372,834.197288,432.8105417
10373,831.0323816,429.0770701
10374,839.0675992,429.2990555
10375,839.7053791,426.4206948
10376,837.7160549,438.8659995
10377,836.1822533,432.6747043
10378,834.7815146,432.6564573
10379,836.5817426,442.8592417
10380,837.2570742,444.8704674
10381,853.7054519,435.050502
10382,831.7770254,445.7744175
10383,855.1131045,459.5099634
10384,841.2699566,441.0642438
10385,849.7872527,431.5872481
10386,850.9008783,433.5131198
10387,837.3381662,458.4523294
10388,840.8883167,457.9066436
10389,857.0823188,458.6767718
10390,868.2426781,450.6395708
10391,867.7964903,460.6454135
10392,857.1814532,473.9212811
10393,860.4451589,468.3141146
10394,853.4235864,474.44741
10395,854.825089,472.0353275
10396,877.3097729,474.3488649
10397,849.4799465,438.6438277
10398,872.6532299,447.3112932
10399,882.4982194,441.5442996
10400,828.6472865,423.8643731
10401,827.6903908,422.2399063
10402,823.2861017,418.9662764
10403,825.0515089,415.3319312
10404,817.5052156,411.6247303
10405,825.7072608,416.2694691
10406,814.8311049,405.8908889
10407,813.3862577,408.1248589
10408,826.1556942,409.2106102
10409,813.143426,417.5313016
10410,818.8273516,397.0279907
10411,821.8936635,404.3693559
10412,822.1022831,412.7765865
10413,809.5261837,405.9347458
10414,803.956621,408.3744665
10415,798.6866337,402.2384278
10416,808.0096495,387.5872739
10417,794.8767491,407.1305397
10418,802.9089731,412.3174653
10419,817.7964135,380.035335
10420,813.2455619,388.9663248
10421,792.6728629,402.0774635
10422,815.9187679,374.2207835
10423,806.6061572,395.277061
10424,813.6322851,368.549516
10425,813.5900144,409.9633073
10426,796.1671232,405.565418
10427,801.7834702,375.8805763
10428,788.5310917,404.3304875
10429,777.5877295,400.895612
10430,801.480644,376.7516259
10431,779.7820774,393.5371156
10432,825.417521,419.8925759
10433,828.5526761,423.9826831
10434,827.0313211,421.9979312
10435,829.9387916,425.7910023
10436,826.0774468,420.7535116
10437,830.7302693,426.8235599
10438,831.066511,427.2622192
10439,828.3683591,423.7422241
10440,826.5655593,421.3903008
10441,828.0344768,423.306643
10442,825.5931478,420.1216977
10443,826.7725672,421.6603622
10444,826.1294786,420.8213921
10445,840.262387,447.8903495
10446,825.5764019,420.0998511
10447,831.3348936,427.6123498
10448,826.8539106,421.7664824
10449,846.6578655,435.7015396
10450,839.3598941,435.4706606
10451,843.6667446,431.1432731
10452,837.8993237,440.1302159
10453,832.7804434,435.5685554
10454,842.0070919,439.3266658
10455,835.0303272,434.7471088
10456,850.418518,442.1504341
10457,839.2804935,436.928568
10458,843.2960894,440.6894491
10459,838.1626837,444.3708255
10460,843.2162019,454.7317147
10461,842.0578456,441.2024453
10462,847.0359689,446.0454115
10463,838.9475972,449.2844268
10464,827.7232964,422.9006785
10465,828.4766626,423.8835163
10466,828.1000798,423.3922282
10467,827.7617021,422.9507825
10468,827.3560575,422.4215806
10469,829.0363246,424.6136484
10470,831.4886317,427.8129157
10471,825.9704576,420.6139342
10472,826.7093368,421.5778721
10473,829.3256515,424.9911028
10474,826.6322989,421.4773688
10475,831.5564615,427.9014061
10476,819.5940427,411.0445425
10477,829.7485354,425.542795
10478,814.9007954,398.1206242
10479,812.2585936,407.0226288
10480,830.2405657,426.1846953
10481,816.3550662,405.8065906
10482,818.6079643,397.5460606
10483,813.6561287,393.2958784
10484,812.3638421,402.4022122
10485,809.6288166,404.0630043
10486,811.567335,400.2129397
10487,812.3948215,401.9181091
10488,808.895854,407.0214149
10489,811.201556,405.404914
10490,816.0606064,411.3855208
10491,813.0515049,401.7106893
10492,810.8926401,397.1261089
10493,810.4908721,410.514225
10494,821.3041661,410.1089983
10495,812.8565673,408.1028471
10496,817.9339679,423.7649988
10497,825.8108579,426.924263
10498,819.306729,424.3155861
10499,823.8669568,426.1446029
10500,826.1643325,427.0660346
10501,823.8563893,426.1403645
10502,823.8320911,426.1306189
10503,825.9342563,426.9737556
10504,815.1404548,422.6445762
10505,821.3587241,425.1386005
10506,828.2841606,427.9162556
10507,822.8044904,425.7184687
10508,814.5030362,422.3889203
10509,819.3992403,424.3526905
10510,821.7448223,425.2934569
10511,815.7967613,422.9078077
10512,817.2616157,423.4953317
10513,824.8772992,426.5498312
10514,815.2908432,422.704894
10515,824.3276087,426.3293612
10516,820.484484,424.7879602
10517,822.0453622,425.4139974
10518,818.9465086,424.1711088
10519,819.9913329,424.5901671
10520,822.768408,425.7039968
10521,828.0197103,427.8101898
10522,827.0967161,427.4399952
10523,818.8648029,424.1383383
10524,822.987081,425.7917022
10525,827.3239754,427.5311444
10526,825.3866304,426.7541138
10527,819.5023319,424.3940385
10528,823.0188992,425.7739522
10529,839.471754,430.9304625
10530,845.7056787,435.9527891
10531,849.1167897,435.4127755
10532,850.410573,436.3317436
10533,849.8743713,434.038005
10534,838.1527596,433.343317
10535,863.2083266,438.7753158
10536,856.1483534,434.8978199
10537,856.5631985,437.0509227
10538,845.8089331,432.6200966
10539,852.3701584,436.2542917
10540,835.2730066,429.0653563
10541,837.1572741,431.4112346
10542,821.7396307,425.8474305
10543,816.1328081,423.0425894
